,train_loss,train_acc,val_loss,val_acc
0,3.4580284387584808,24.994622499462253,1.6766775196773385,54.69506292352372
1,0.9973674422567904,73.44590234459024,0.9777493593422741,74.54017424975798
2,0.45580996146353886,87.43815874381588,0.5740041989555432,83.34946757018393
3,0.25350351284513883,93.19208431920843,0.49555125844097786,85.09196515004841
4,0.19218447240328732,94.49343944934395,0.3858005942241266,88.8673765730881
5,0.13212029306407538,96.57990965799097,0.3727400387706738,89.25459825750242
6,0.09211799760394569,97.69842976984299,0.31409893088973156,91.09390125847048
7,0.07758799356513188,97.93503979350399,0.32042839311041654,90.70667957405615
8,0.05933405337769079,98.6341148634115,0.2894092682110721,91.86834462729914
9,0.05468466327597593,98.59109485910949,0.29916667753590737,91.77153920619556
10,0.047540454256852535,98.80619488061949,0.27492739408775546,91.9651500484027
11,0.04107526816134428,98.9352548935255,0.2809218251347426,92.44917715392063
12,0.028993104038221987,99.35469993547001,0.2617927063815476,93.1268151016457
13,0.027903855600185767,99.36545493654549,0.278822110329339,93.32042594385285
14,0.03516036296408775,99.0858249085825,0.2900837416916595,92.35237173281703
15,0.02823814769590201,99.290169929017,0.26988781525574024,92.83639883833496
16,0.02746388214227845,99.24714992471499,0.28409410422777853,93.03000968054211
17,0.020281729994153022,99.483759948376,0.32512917846174405,92.44917715392063
18,0.023435453518305217,99.4299849429985,0.30447808084044775,92.35237173281703
19,0.01510721792471546,99.65583996558401,0.28717864149350164,93.03000968054211
20,0.013093765639529917,99.67734996773501,0.28125770740564426,93.03000968054211
21,0.012209602314510072,99.68810496881049,0.282142901352705,93.1268151016457
22,0.010133267576417812,99.8171649817165,0.2772147427020019,93.41723136495645
23,0.011105137965310374,99.698859969886,0.2755677657344334,93.32042594385285
24,0.010337120541053886,99.7096149709615,0.2751460918960128,93.32042594385285
