,train_loss,train_acc,val_loss,val_acc
0,4.543911537679967,7.453215745321574,3.6160364381803087,17.037754114230395
1,2.7897699106429363,34.27618842761884,2.137854730286649,45.49854791868345
2,1.4888918501737427,61.95956119595613,1.4232333885850195,63.40755082284608
3,0.8306263323418939,78.5975478597548,0.8103174107926397,77.6379477250726
4,0.5267698894036306,85.97547859754786,0.7944811099034889,77.83155856727977
5,0.3569317227872527,90.75069907506992,0.6073095760121581,83.25266214908035
6,0.2955737567814634,91.74015917401593,0.5077418506664783,86.35043562439498
7,0.21698952775074348,94.05248440524845,0.5738194421554004,83.83349467570184
8,0.1795417270652195,94.99892449989245,0.49740586362757505,85.38238141335916
9,0.13969220581632144,96.08517960851796,0.4974779874980738,87.2216844143272
10,0.11539921480869832,96.89180468918047,0.4784701502911696,87.3184898354308
11,0.11045755301080332,96.92406969240697,0.48585439674621167,86.73765730880929
12,0.08427604279689416,97.64465476446547,0.4210606624173056,88.18973862536302
13,0.07665249541847391,97.88126478812649,0.4197213428179731,88.09293320425944
14,0.0653878637323279,98.26844482684449,0.42010825413702074,88.09293320425944
15,0.05379647464096982,98.6341148634115,0.4188476388936814,88.67376573088093
16,0.05309821319441612,98.54807485480748,0.4234433231833828,89.15779283639884
17,0.054977445246378924,98.56958485695849,0.4451630491860723,88.48015488867377
18,0.04651459121375885,98.8492148849215,0.38668079505424807,89.9322362052275
19,0.038812526815628384,99.06431490643149,0.4041256549112708,88.67376573088093
20,0.04163590967526972,98.881479888148,0.4314943914953529,89.25459825750242
21,0.0345608103394534,99.1073349107335,0.40608826587616764,89.9322362052275
22,0.03575200124514131,99.0212949021295,0.3920358803703847,89.64181994191675
23,0.05853217615827896,98.40825984082599,0.40179444651506185,88.77057115198451
24,0.03181212039227273,99.204129920413,0.42719051112048506,88.8673765730881
25,0.022847613254447834,99.5160249516025,0.34346557805983624,90.9970958373669
26,0.017092005980526997,99.6020649602065,0.3411091899666989,90.80348499515974
27,0.01402420165475196,99.7096149709615,0.32540434714323785,91.28751210067763
28,0.01376153300276916,99.6450849645085,0.32199715141347623,90.9970958373669
29,0.01432357195389767,99.591309959131,0.3149590045646453,91.09390125847048
30,0.011647972093094169,99.7311249731125,0.3188291496135401,91.09390125847048
31,0.012621681571526024,99.65583996558401,0.31050036374807705,91.38431752178123
32,0.010928023679157493,99.77414497741451,0.3112754221687351,91.38431752178123
33,0.0105952157537401,99.720369972037,0.3082272620999686,91.9651500484027
34,0.010770178732724055,99.74187997418801,0.30813441681607995,91.57792836398838
35,0.011366834023846788,99.698859969886,0.3114698558887115,91.86834462729914
36,0.01122161177495624,99.6665949666595,0.31069421150792836,91.57792836398838
37,0.010535858810119448,99.698859969886,0.3083542281976339,91.57792836398838
38,0.010940672271634769,99.68810496881049,0.3031088116958319,91.57792836398838
39,0.008935512174750226,99.763389976339,0.30215938599908226,91.86834462729914
40,0.009188536034324435,99.77414497741451,0.31262033374660936,91.57792836398838
41,0.008644970032534924,99.827919982792,0.3068182144137343,91.28751210067763
42,0.008465327197879353,99.74187997418801,0.3031505703320231,91.57792836398838
43,0.009133394881297656,99.763389976339,0.30677822828905915,91.77153920619556
44,0.009769548563245394,99.6665949666595,0.30903219651621977,91.57792836398838
45,0.008924711235212136,99.7311249731125,0.3090449598295991,92.35237173281703
46,0.009630601979338576,99.68810496881049,0.3094506766883763,91.77153920619556
47,0.008465148988132786,99.7311249731125,0.31325413849266087,91.86834462729914
48,0.008207436966507262,99.79565497956551,0.30923586545037857,92.0619554695063
49,0.009926653491358368,99.6665949666595,0.3096861742934553,91.77153920619556
