,train_loss,train_acc,val_loss,val_acc
0,4.697066362044149,5.140890514089052,4.008407909433932,10.648596321393997
1,3.1445352171641265,24.456872445687246,2.3551325749566225,39.01258470474347
2,1.6640500130000024,55.904495590449564,1.5749793731231543,54.791868344627304
3,0.9046061099998719,74.65046246504625,0.9928587325429409,70.95837366892546
4,0.5365066254721018,84.71714347171435,0.7987773658460707,76.76669893514037
5,0.3765688056867849,89.37405893740589,0.6054899120146169,82.38141335914811
6,0.26383826247490355,92.54678425467843,0.5954031067226886,81.41335914811229
7,0.19843010007245332,94.29984942998495,0.5371279858434996,84.6079380445305
8,0.15732504901808547,95.50440955044095,0.46836824041483827,86.06001936108423
9,0.12191154952843129,96.40782964078298,0.4889762255886979,86.83446272991287
10,0.09560695974563727,97.54785975478597,0.4426384055256728,87.41529525653436
11,0.0810951238314191,97.76295977629599,0.4301085421041967,87.41529525653436
12,0.08273966965732535,97.60163476016348,0.4722152074216527,86.1568247821878
13,0.06445737693047723,98.35448483544849,0.42007191301776964,88.38334946757018
14,0.05651397663265768,98.52656485265649,0.4265291863964061,88.77057115198451
15,0.046388579076158024,98.8492148849215,0.43083395140330305,87.99612778315587
16,0.040603083621483765,98.8492148849215,0.41296080398550916,88.8673765730881
17,0.046087397128234606,98.85996988599699,0.44625871202260226,88.2865440464666
18,0.039386808949148665,98.94600989460099,0.39200497226066533,89.54501452081317
19,0.03332365146293438,99.15035491503549,0.4108877588326737,89.351403678606
20,0.028261465820786157,99.23639492363951,0.3821676215959311,89.9322362052275
21,0.04293529452605,98.9137448913745,0.4314570791572188,89.44820909970959
22,0.031723472834832185,99.225639922564,0.40304347272648583,88.57696030977735
23,0.021200503143514963,99.3869649386965,0.3801346407682136,90.02904162633108
24,0.01977324039669486,99.419229941923,0.3693730039513036,91.09390125847048
25,0.020456057255833243,99.47300494730051,0.3549554783630925,90.31945788964182
26,0.019222651487090146,99.47300494730051,0.3504096028707842,90.9970958373669
27,0.01784826462231392,99.5160249516025,0.3580648591534558,90.9970958373669
28,0.020891178909758903,99.3869649386965,0.39381752390367597,90.51306873184899
29,0.02151192334867416,99.440739944074,0.38951620191249126,89.54501452081317
30,0.01709899868456349,99.4514949451495,0.37599489926554386,89.64181994191675
31,0.013643520125575567,99.591309959131,0.35025362677093225,90.51306873184899
32,0.016487391489089356,99.548289954829,0.3548029939277099,90.60987415295256
33,0.011954482074263634,99.5590449559045,0.3418434241034689,91.9651500484027
34,0.011757676076776214,99.634329963433,0.3422343501278415,91.48112294288481
35,0.013198021074741354,99.548289954829,0.348339535865756,91.28751210067763
36,0.011909528659681885,99.634329963433,0.3600505991457508,90.70667957405615
37,0.014045352141468416,99.56979995697999,0.3704998297012787,91.09390125847048
38,0.013345820393760272,99.5590449559045,0.3870412765606329,90.4162633107454
39,0.018503051033216693,99.4299849429985,0.4093808610806384,90.22265246853824
40,0.012891519553903278,99.6450849645085,0.3802132888373424,90.4162633107454
41,0.00952818450512143,99.698859969886,0.3740016350203481,90.9970958373669
42,0.008789429742787623,99.698859969886,0.36799560927236874,90.90029041626332
43,0.008756973533487481,99.68810496881049,0.360640025467748,91.38431752178123
44,0.00853273847294023,99.6665949666595,0.3620377990046637,91.09390125847048
45,0.008160337784112615,99.68810496881049,0.3633563239109366,91.09390125847048
46,0.007830054971380859,99.74187997418801,0.3594437144040369,91.38431752178123
47,0.007259225915531672,99.79565497956551,0.3612429008594672,90.9970958373669
48,0.007474321887821799,99.720369972037,0.3607690117366085,91.67473378509197
49,0.007145931501527272,99.7526349752635,0.3600187597134568,91.19070667957406
